"","prec","tmax","tmin","id","lectivo","fest","hora","intensidad","carga","dia","mes","anio"
"77",FALSE,18,4,S4315,Si,F,19:45,1086,28,Sun,May, 2016
"78",FALSE,18,4,S4315,Si,F,20:00,1112,27,Sun,May, 2016
"79",FALSE,18,4,S4315,Si,F,20:15,1133,29,Sun,May, 2016
"80",FALSE,18,4,S4315,Si,F,20:30,1029,30,Sun,May, 2016
"81",FALSE,18,4,S4315,Si,F,20:45,1024,26,Sun,May, 2016
"82",FALSE,18,4,S4315,Si,F,21:00,969,24,Sun,May, 2016
"83",FALSE,18,4,S4315,Si,F,18:45,1138,27,Sun,May, 2016
"84",FALSE,18,4,S4315,Si,F,19:00,1098,30,Sun,May, 2016
"85",FALSE,18,4,S4315,Si,F,21:15,1227,28,Sun,May, 2016
"86",FALSE,18,4,S4315,Si,F,19:15,1049,25,Sun,May, 2016
"87",FALSE,18,4,S4315,Si,F,22:00,1081,31,Sun,May, 2016
"88",FALSE,18,4,S4315,Si,F,22:15,1047,25,Sun,May, 2016
"89",FALSE,18,4,S4315,Si,F,22:30,1066,28,Sun,May, 2016
"90",FALSE,18,4,S4315,Si,F,22:45,903,25,Sun,May, 2016
"91",FALSE,18,4,S4315,Si,F,23:00,835,22,Sun,May, 2016
"92",FALSE,18,4,S4315,Si,F,23:15,911,22,Sun,May, 2016
"93",FALSE,18,4,S4315,Si,F,23:30,832,23,Sun,May, 2016
"94",FALSE,18,4,S4315,Si,F,23:45,739,22,Sun,May, 2016
"95",FALSE,18,4,S4315,Si,F,21:30,1168,28,Sun,May, 2016
"96",FALSE,18,4,S4315,Si,F,21:45,1269,33,Sun,May, 2016
"100",FALSE,23,4,S4315,Si,F,07:00,400,10,Mon,May, 2016
"101",FALSE,23,4,S4315,Si,F,07:15,375,10,Mon,May, 2016
"102",FALSE,23,4,S4315,Si,F,07:30,358,10,Mon,May, 2016
"103",FALSE,23,4,S4315,Si,F,07:45,315,8,Mon,May, 2016
"104",FALSE,23,4,S4315,Si,F,08:00,307,7,Mon,May, 2016
"105",FALSE,23,4,S4315,Si,F,08:15,312,9,Mon,May, 2016
"106",FALSE,23,4,S4315,Si,F,08:30,334,6,Mon,May, 2016
"107",FALSE,23,4,S4315,Si,F,08:45,337,9,Mon,May, 2016
"108",FALSE,23,4,S4315,Si,F,09:00,379,7,Mon,May, 2016
"109",FALSE,23,4,S4315,Si,F,09:15,374,9,Mon,May, 2016
"110",FALSE,23,4,S4315,Si,F,09:30,421,11,Mon,May, 2016
"111",FALSE,23,4,S4315,Si,F,09:45,412,8,Mon,May, 2016
"112",FALSE,23,4,S4315,Si,F,10:00,447,10,Mon,May, 2016
"113",FALSE,23,4,S4315,Si,F,10:15,420,10,Mon,May, 2016
"114",FALSE,23,4,S4315,Si,F,10:45,623,14,Mon,May, 2016
"115",FALSE,23,4,S4315,Si,F,11:00,703,16,Mon,May, 2016
"116",FALSE,23,4,S4315,Si,F,10:30,498,11,Mon,May, 2016
"117",FALSE,23,4,S4315,Si,F,12:00,931,23,Mon,May, 2016
"118",FALSE,23,4,S4315,Si,F,12:15,892,22,Mon,May, 2016
"119",FALSE,23,4,S4315,Si,F,12:30,960,21,Mon,May, 2016
"120",FALSE,23,4,S4315,Si,F,17:30,760,24,Mon,May, 2016
"121",FALSE,23,4,S4315,Si,F,17:45,1060,24,Mon,May, 2016
"122",FALSE,23,4,S4315,Si,F,20:30,1145,32,Mon,May, 2016
"123",FALSE,23,4,S4315,Si,F,20:45,1393,35,Mon,May, 2016
"124",FALSE,23,4,S4315,Si,F,11:15,783,17,Mon,May, 2016
"125",FALSE,23,4,S4315,Si,F,11:30,746,18,Mon,May, 2016
"126",FALSE,23,4,S4315,Si,F,11:45,803,21,Mon,May, 2016
"127",FALSE,23,4,S4315,Si,F,22:45,872,21,Mon,May, 2016
"128",FALSE,23,4,S4315,Si,F,21:00,973,29,Mon,May, 2016
"129",FALSE,23,4,S4315,Si,F,21:15,1224,30,Mon,May, 2016
"130",FALSE,23,4,S4315,Si,F,21:30,1445,35,Mon,May, 2016
"131",FALSE,23,4,S4315,Si,F,21:45,1199,35,Mon,May, 2016
"132",FALSE,23,4,S4315,Si,F,22:00,1100,28,Mon,May, 2016
"133",FALSE,23,4,S4315,Si,F,22:15,977,27,Mon,May, 2016
"134",FALSE,23,4,S4315,Si,F,22:30,896,25,Mon,May, 2016
"135",FALSE,23,4,S4315,Si,F,23:45,723,17,Mon,May, 2016
"136",FALSE,23,4,S4315,Si,F,23:00,820,21,Mon,May, 2016
"137",FALSE,23,4,S4315,Si,F,23:15,730,20,Mon,May, 2016
"138",FALSE,23,4,S4315,Si,F,23:30,723,19,Mon,May, 2016
"139",FALSE,23,4,S4315,Si,F,12:45,860,23,Mon,May, 2016
"140",FALSE,23,4,S4315,Si,F,13:00,819,21,Mon,May, 2016
"141",FALSE,23,4,S4315,Si,F,13:15,898,23,Mon,May, 2016
"142",FALSE,23,4,S4315,Si,F,13:30,929,23,Mon,May, 2016
"143",FALSE,23,4,S4315,Si,F,13:45,1137,24,Mon,May, 2016
"144",FALSE,23,4,S4315,Si,F,14:00,1088,31,Mon,May, 2016
"145",FALSE,23,4,S4315,Si,F,14:15,960,25,Mon,May, 2016
"146",FALSE,23,4,S4315,Si,F,14:30,1002,27,Mon,May, 2016
"147",FALSE,23,4,S4315,Si,F,14:45,893,23,Mon,May, 2016
"148",FALSE,23,4,S4315,Si,F,15:00,897,23,Mon,May, 2016
"149",FALSE,23,4,S4315,Si,F,15:15,1099,24,Mon,May, 2016
"150",FALSE,23,4,S4315,Si,F,15:30,908,27,Mon,May, 2016
"151",FALSE,23,4,S4315,Si,F,15:45,818,23,Mon,May, 2016
"152",FALSE,23,4,S4315,Si,F,16:00,824,18,Mon,May, 2016
"153",FALSE,23,4,S4315,Si,F,16:15,870,19,Mon,May, 2016
"154",FALSE,23,4,S4315,Si,F,16:30,977,27,Mon,May, 2016
"155",FALSE,23,4,S4315,Si,F,16:45,830,21,Mon,May, 2016
"156",FALSE,23,4,S4315,Si,F,17:00,916,22,Mon,May, 2016
"157",FALSE,23,4,S4315,Si,F,17:15,980,24,Mon,May, 2016
"158",FALSE,23,4,S4315,Si,F,18:00,1105,25,Mon,May, 2016
"159",FALSE,23,4,S4315,Si,F,18:15,1042,28,Mon,May, 2016
"160",FALSE,23,4,S4315,Si,F,18:30,1078,27,Mon,May, 2016
"161",FALSE,23,4,S4315,Si,F,18:45,1048,29,Mon,May, 2016
"162",FALSE,23,4,S4315,Si,F,19:00,1051,26,Mon,May, 2016
"163",FALSE,23,4,S4315,Si,F,19:15,1068,26,Mon,May, 2016
"164",FALSE,23,4,S4315,Si,F,19:30,955,25,Mon,May, 2016
"218",FALSE,26,10,S4315,Si,L,08:00,1069,28,Tue,May, 2016
"219",FALSE,26,10,S4315,Si,L,08:15,1383,31,Tue,May, 2016
"220",FALSE,26,10,S4315,Si,L,08:30,1307,33,Tue,May, 2016
"221",FALSE,26,10,S4315,Si,L,08:45,1472,35,Tue,May, 2016
"222",FALSE,26,10,S4315,Si,L,09:00,1329,37,Tue,May, 2016
"223",FALSE,26,10,S4315,Si,L,07:00,362,9,Tue,May, 2016
"224",FALSE,26,10,S4315,Si,L,07:15,615,11,Tue,May, 2016
"225",FALSE,26,10,S4315,Si,L,07:30,805,18,Tue,May, 2016
"226",FALSE,26,10,S4315,Si,L,07:45,1050,22,Tue,May, 2016
"227",FALSE,26,10,S4315,Si,L,10:15,928,24,Tue,May, 2016
"228",FALSE,26,10,S4315,Si,L,10:30,919,24,Tue,May, 2016
"229",FALSE,26,10,S4315,Si,L,10:45,939,24,Tue,May, 2016
"230",FALSE,26,10,S4315,Si,L,11:15,1138,28,Tue,May, 2016
"231",FALSE,26,10,S4315,Si,L,11:00,1051,25,Tue,May, 2016
"232",FALSE,26,10,S4315,Si,L,09:15,1232,33,Tue,May, 2016
"233",FALSE,26,10,S4315,Si,L,09:30,1085,28,Tue,May, 2016
"234",FALSE,26,10,S4315,Si,L,09:45,1073,30,Tue,May, 2016
"235",FALSE,26,10,S4315,Si,L,10:00,934,26,Tue,May, 2016
"236",FALSE,26,10,S4315,Si,L,11:30,1172,30,Tue,May, 2016
"237",FALSE,26,10,S4315,Si,L,11:45,1399,33,Tue,May, 2016
"238",FALSE,26,10,S4315,Si,L,12:00,1251,34,Tue,May, 2016
"239",FALSE,26,10,S4315,Si,L,12:15,1361,33,Tue,May, 2016
"240",FALSE,26,10,S4315,Si,L,12:30,1535,41,Tue,May, 2016
"241",FALSE,26,10,S4315,Si,L,13:00,1536,38,Tue,May, 2016
"242",FALSE,26,10,S4315,Si,L,12:45,1314,36,Tue,May, 2016
"243",FALSE,26,10,S4315,Si,L,13:15,1627,41,Tue,May, 2016
"244",FALSE,26,10,S4315,Si,L,13:30,1569,43,Tue,May, 2016
"245",FALSE,26,10,S4315,Si,L,13:45,1611,42,Tue,May, 2016
"246",FALSE,26,10,S4315,Si,L,14:00,1626,41,Tue,May, 2016
"247",FALSE,26,10,S4315,Si,L,16:00,1453,42,Tue,May, 2016
"248",FALSE,26,10,S4315,Si,L,14:15,1942,48,Tue,May, 2016
"249",FALSE,26,10,S4315,Si,L,14:30,1940,53,Tue,May, 2016
"250",FALSE,26,10,S4315,Si,L,14:45,1907,51,Tue,May, 2016
"251",FALSE,26,10,S4315,Si,L,15:00,1805,49,Tue,May, 2016
"252",FALSE,26,10,S4315,Si,L,15:15,2117,53,Tue,May, 2016
"253",FALSE,26,10,S4315,Si,L,16:15,1389,36,Tue,May, 2016
"254",FALSE,26,10,S4315,Si,L,15:30,1945,56,Tue,May, 2016
"255",FALSE,26,10,S4315,Si,L,15:45,1716,47,Tue,May, 2016
"256",FALSE,26,10,S4315,Si,L,17:30,1569,40,Tue,May, 2016
"257",FALSE,26,10,S4315,Si,L,17:45,1590,39,Tue,May, 2016
"258",FALSE,26,10,S4315,Si,L,18:00,1675,43,Tue,May, 2016
"259",FALSE,26,10,S4315,Si,L,16:30,1517,39,Tue,May, 2016
"260",FALSE,26,10,S4315,Si,L,16:45,1298,35,Tue,May, 2016
"261",FALSE,26,10,S4315,Si,L,17:00,1388,35,Tue,May, 2016
"262",FALSE,26,10,S4315,Si,L,18:15,1860,47,Tue,May, 2016
"263",FALSE,26,10,S4315,Si,L,17:15,1542,39,Tue,May, 2016
"264",FALSE,26,10,S4315,Si,L,18:30,1865,50,Tue,May, 2016
"265",FALSE,26,10,S4315,Si,L,18:45,1540,43,Tue,May, 2016
"266",FALSE,26,10,S4315,Si,L,19:00,1677,41,Tue,May, 2016
"267",FALSE,26,10,S4315,Si,L,19:15,1931,50,Tue,May, 2016
"268",FALSE,26,10,S4315,Si,L,19:30,1819,46,Tue,May, 2016
"269",FALSE,26,10,S4315,Si,L,19:45,1914,48,Tue,May, 2016
"270",FALSE,26,10,S4315,Si,L,20:15,1868,49,Tue,May, 2016
"271",FALSE,26,10,S4315,Si,L,20:30,2056,53,Tue,May, 2016
"272",FALSE,26,10,S4315,Si,L,20:45,1818,51,Tue,May, 2016
"273",FALSE,26,10,S4315,Si,L,21:00,1675,47,Tue,May, 2016
"274",FALSE,26,10,S4315,Si,L,21:15,1519,41,Tue,May, 2016
"275",FALSE,26,10,S4315,Si,L,21:30,1259,36,Tue,May, 2016
"276",FALSE,26,10,S4315,Si,L,21:45,1100,31,Tue,May, 2016
"277",FALSE,26,10,S4315,Si,L,22:00,964,27,Tue,May, 2016
"278",FALSE,26,10,S4315,Si,L,22:15,941,23,Tue,May, 2016
"279",FALSE,26,10,S4315,Si,L,22:30,896,27,Tue,May, 2016
"280",FALSE,26,10,S4315,Si,L,22:45,697,20,Tue,May, 2016
"281",FALSE,26,10,S4315,Si,L,23:00,771,16,Tue,May, 2016
"282",FALSE,26,10,S4315,Si,L,23:15,797,22,Tue,May, 2016
"283",FALSE,26,10,S4315,Si,L,23:30,716,20,Tue,May, 2016
"284",FALSE,26,10,S4315,Si,L,23:45,614,17,Tue,May, 2016
"285",FALSE,26,10,S4315,Si,L,20:00,1921,54,Tue,May, 2016
"286",FALSE,27,13,S4315,Si,L,13:30,1571,38,Wed,May, 2016
"287",FALSE,27,13,S4315,Si,L,13:45,1856,49,Wed,May, 2016
"288",FALSE,27,13,S4315,Si,L,14:00,1751,47,Wed,May, 2016
"289",FALSE,27,13,S4315,Si,L,14:15,1989,51,Wed,May, 2016
"290",FALSE,27,13,S4315,Si,L,14:30,2038,56,Wed,May, 2016
"291",FALSE,27,13,S4315,Si,L,14:45,1862,48,Wed,May, 2016
"292",FALSE,27,13,S4315,Si,L,15:00,2090,52,Wed,May, 2016
"293",FALSE,27,13,S4315,Si,L,15:15,2072,55,Wed,May, 2016
"294",FALSE,27,13,S4315,Si,L,15:30,2065,58,Wed,May, 2016
"295",FALSE,27,13,S4315,Si,L,15:45,1601,46,Wed,May, 2016
"296",FALSE,27,13,S4315,Si,L,16:00,1377,40,Wed,May, 2016
"297",FALSE,27,13,S4315,Si,L,16:30,1592,40,Wed,May, 2016
"298",FALSE,27,13,S4315,Si,L,16:15,1466,38,Wed,May, 2016
"299",FALSE,27,13,S4315,Si,L,16:45,1367,39,Wed,May, 2016
"300",FALSE,27,13,S4315,Si,L,17:00,1555,37,Wed,May, 2016
"301",FALSE,27,13,S4315,Si,L,17:30,1617,40,Wed,May, 2016
"302",FALSE,27,13,S4315,Si,L,17:15,1555,39,Wed,May, 2016
"303",FALSE,27,13,S4315,Si,L,17:45,1670,43,Wed,May, 2016
"304",FALSE,27,13,S4315,Si,L,18:00,1536,41,Wed,May, 2016
"305",FALSE,27,13,S4315,Si,L,18:15,1743,43,Wed,May, 2016
"306",FALSE,27,13,S4315,Si,L,18:45,1921,52,Wed,May, 2016
"307",FALSE,27,13,S4315,Si,L,18:30,1896,47,Wed,May, 2016
"308",FALSE,27,13,S4315,Si,L,19:00,1925,50,Wed,May, 2016
"309",FALSE,27,13,S4315,Si,L,19:15,2057,55,Wed,May, 2016
"310",FALSE,27,13,S4315,Si,L,19:30,1916,53,Wed,May, 2016
"311",FALSE,27,13,S4315,Si,L,19:45,1852,52,Wed,May, 2016
"312",FALSE,27,13,S4315,Si,L,20:00,1831,47,Wed,May, 2016
"313",FALSE,27,13,S4315,Si,L,20:15,1852,46,Wed,May, 2016
"314",FALSE,27,13,S4315,Si,L,20:45,1695,44,Wed,May, 2016
"315",FALSE,27,13,S4315,Si,L,21:00,1583,43,Wed,May, 2016
"316",FALSE,27,13,S4315,Si,L,20:30,1828,50,Wed,May, 2016
"317",FALSE,27,13,S4315,Si,L,21:30,1345,34,Wed,May, 2016
"318",FALSE,27,13,S4315,Si,L,21:45,970,28,Wed,May, 2016
"319",FALSE,27,13,S4315,Si,L,22:00,1089,27,Wed,May, 2016
"320",FALSE,27,13,S4315,Si,L,21:15,1264,37,Wed,May, 2016
"321",FALSE,27,13,S4315,Si,L,23:15,1114,25,Wed,May, 2016
"322",FALSE,27,13,S4315,Si,L,22:15,925,26,Wed,May, 2016
"323",FALSE,27,13,S4315,Si,L,22:30,922,23,Wed,May, 2016
"324",FALSE,27,13,S4315,Si,L,22:45,779,21,Wed,May, 2016
"325",FALSE,27,13,S4315,Si,L,23:00,855,20,Wed,May, 2016
"326",FALSE,27,13,S4315,Si,L,23:30,1224,31,Wed,May, 2016
"327",FALSE,27,13,S4315,Si,L,23:45,1053,31,Wed,May, 2016
"354",FALSE,27,13,S4315,Si,L,07:00,381,6,Wed,May, 2016
"355",FALSE,27,13,S4315,Si,L,07:15,589,12,Wed,May, 2016
"356",FALSE,27,13,S4315,Si,L,07:30,772,17,Wed,May, 2016
"357",FALSE,27,13,S4315,Si,L,08:15,1298,33,Wed,May, 2016
"358",FALSE,27,13,S4315,Si,L,07:45,990,23,Wed,May, 2016
"359",FALSE,27,13,S4315,Si,L,08:00,1288,29,Wed,May, 2016
"362",FALSE,27,13,S4315,Si,L,09:30,1186,30,Wed,May, 2016
"363",FALSE,27,13,S4315,Si,L,09:45,988,28,Wed,May, 2016
"364",FALSE,27,13,S4315,Si,L,10:00,1004,26,Wed,May, 2016
"365",FALSE,27,13,S4315,Si,L,10:15,1034,26,Wed,May, 2016
"366",FALSE,27,13,S4315,Si,L,10:30,1174,26,Wed,May, 2016
"367",FALSE,27,13,S4315,Si,L,11:45,1186,31,Wed,May, 2016
"368",FALSE,27,13,S4315,Si,L,10:45,1029,29,Wed,May, 2016
"369",FALSE,27,13,S4315,Si,L,11:00,1237,29,Wed,May, 2016
"370",FALSE,27,13,S4315,Si,L,11:15,1090,29,Wed,May, 2016
"371",FALSE,27,13,S4315,Si,L,11:30,1190,28,Wed,May, 2016
"372",FALSE,27,13,S4315,Si,L,08:30,1464,35,Wed,May, 2016
"373",FALSE,27,13,S4315,Si,L,08:45,1408,35,Wed,May, 2016
"374",FALSE,27,13,S4315,Si,L,09:00,1417,38,Wed,May, 2016
"375",FALSE,27,13,S4315,Si,L,09:15,1152,33,Wed,May, 2016
"376",FALSE,27,13,S4315,Si,L,12:00,1375,33,Wed,May, 2016
"377",FALSE,27,13,S4315,Si,L,12:15,1378,35,Wed,May, 2016
"378",FALSE,27,13,S4315,Si,L,12:30,1433,37,Wed,May, 2016
"379",FALSE,27,13,S4315,Si,L,12:45,1660,40,Wed,May, 2016
"380",FALSE,27,13,S4315,Si,L,13:00,1546,44,Wed,May, 2016
"381",FALSE,27,13,S4315,Si,L,13:15,1432,37,Wed,May, 2016
"405",TRUE,20,14,S4315,Si,L,07:15,689,14,Thu,May, 2016
"411",TRUE,20,14,S4315,Si,L,07:00,400,9,Thu,May, 2016
"412",TRUE,20,14,S4315,Si,L,08:15,1345,32,Thu,May, 2016
"413",TRUE,20,14,S4315,Si,L,08:30,1300,35,Thu,May, 2016
"414",TRUE,20,14,S4315,Si,L,07:30,799,18,Thu,May, 2016
"415",TRUE,20,14,S4315,Si,L,07:45,961,23,Thu,May, 2016
"416",TRUE,20,14,S4315,Si,L,08:00,1265,29,Thu,May, 2016
"417",TRUE,20,14,S4315,Si,L,09:00,1364,37,Thu,May, 2016
"418",TRUE,20,14,S4315,Si,L,09:15,1295,33,Thu,May, 2016
"419",TRUE,20,14,S4315,Si,L,08:45,1416,33,Thu,May, 2016
"420",TRUE,20,14,S4315,Si,L,09:45,1030,27,Thu,May, 2016
"421",TRUE,20,14,S4315,Si,L,10:00,1033,26,Thu,May, 2016
"422",TRUE,20,14,S4315,Si,L,10:15,1041,27,Thu,May, 2016
"423",TRUE,20,14,S4315,Si,L,09:30,1081,32,Thu,May, 2016
"424",TRUE,20,14,S4315,Si,L,10:45,946,25,Thu,May, 2016
"425",TRUE,20,14,S4315,Si,L,11:00,1052,26,Thu,May, 2016
"426",TRUE,20,14,S4315,Si,L,10:30,923,24,Thu,May, 2016
"427",TRUE,20,14,S4315,Si,L,11:30,1352,36,Thu,May, 2016
"428",TRUE,20,14,S4315,Si,L,11:45,1447,38,Thu,May, 2016
"429",TRUE,20,14,S4315,Si,L,12:00,1390,37,Thu,May, 2016
"430",TRUE,20,14,S4315,Si,L,11:15,1351,32,Thu,May, 2016
"431",TRUE,20,14,S4315,Si,L,12:15,1584,38,Thu,May, 2016
"432",TRUE,20,14,S4315,Si,L,12:30,1552,41,Thu,May, 2016
"433",TRUE,20,14,S4315,Si,L,13:00,1351,37,Thu,May, 2016
"434",TRUE,20,14,S4315,Si,L,13:15,1550,39,Thu,May, 2016
"435",TRUE,20,14,S4315,Si,L,13:30,1753,44,Thu,May, 2016
"436",TRUE,20,14,S4315,Si,L,13:45,1598,43,Thu,May, 2016
"437",TRUE,20,14,S4315,Si,L,12:45,1521,40,Thu,May, 2016
"438",TRUE,20,14,S4315,Si,L,14:15,1838,47,Thu,May, 2016
"439",TRUE,20,14,S4315,Si,L,14:30,2129,52,Thu,May, 2016
"440",TRUE,20,14,S4315,Si,L,14:45,2111,56,Thu,May, 2016
"441",TRUE,20,14,S4315,Si,L,15:00,2041,55,Thu,May, 2016
"442",TRUE,20,14,S4315,Si,L,14:00,1763,44,Thu,May, 2016
"443",TRUE,20,14,S4315,Si,L,16:00,1338,35,Thu,May, 2016
"444",TRUE,20,14,S4315,Si,L,16:15,1430,37,Thu,May, 2016
"445",TRUE,20,14,S4315,Si,L,16:30,1508,39,Thu,May, 2016
"446",TRUE,20,14,S4315,Si,L,16:45,1442,40,Thu,May, 2016
"447",TRUE,20,14,S4315,Si,L,17:00,1490,38,Thu,May, 2016
"448",TRUE,20,14,S4315,Si,L,17:15,1592,39,Thu,May, 2016
"449",TRUE,20,14,S4315,Si,L,17:30,1650,43,Thu,May, 2016
"450",TRUE,20,14,S4315,Si,L,17:45,1769,47,Thu,May, 2016
"451",TRUE,20,14,S4315,Si,L,18:00,1676,45,Thu,May, 2016
"452",TRUE,20,14,S4315,Si,L,15:15,2233,57,Thu,May, 2016
"453",TRUE,20,14,S4315,Si,L,15:30,2009,57,Thu,May, 2016
"454",TRUE,20,14,S4315,Si,L,15:45,1609,44,Thu,May, 2016
"455",TRUE,20,14,S4315,Si,L,21:00,1655,46,Thu,May, 2016
"456",TRUE,20,14,S4315,Si,L,18:15,1906,47,Thu,May, 2016
"457",TRUE,20,14,S4315,Si,L,21:15,1512,40,Thu,May, 2016
"458",TRUE,20,14,S4315,Si,L,18:30,1993,51,Thu,May, 2016
"459",TRUE,20,14,S4315,Si,L,18:45,1858,51,Thu,May, 2016
"460",TRUE,20,14,S4315,Si,L,19:00,1877,52,Thu,May, 2016
"461",TRUE,20,14,S4315,Si,L,19:15,2013,51,Thu,May, 2016
"462",TRUE,20,14,S4315,Si,L,19:30,1966,56,Thu,May, 2016
"463",TRUE,20,14,S4315,Si,L,19:45,1842,49,Thu,May, 2016
"464",TRUE,20,14,S4315,Si,L,20:00,1451,42,Thu,May, 2016
"465",TRUE,20,14,S4315,Si,L,20:15,1897,45,Thu,May, 2016
"466",TRUE,20,14,S4315,Si,L,20:30,2031,55,Thu,May, 2016
"467",TRUE,20,14,S4315,Si,L,20:45,1762,48,Thu,May, 2016
"468",TRUE,20,14,S4315,Si,L,21:45,1383,38,Thu,May, 2016
"469",TRUE,20,14,S4315,Si,L,22:00,1406,38,Thu,May, 2016
"470",TRUE,20,14,S4315,Si,L,22:15,1253,35,Thu,May, 2016
"471",TRUE,20,14,S4315,Si,L,22:30,1307,35,Thu,May, 2016
"472",TRUE,20,14,S4315,Si,L,22:45,991,28,Thu,May, 2016
"473",TRUE,20,14,S4315,Si,L,23:00,904,25,Thu,May, 2016
"474",TRUE,20,14,S4315,Si,L,23:15,863,23,Thu,May, 2016
"475",TRUE,20,14,S4315,Si,L,23:30,821,20,Thu,May, 2016
"476",TRUE,20,14,S4315,Si,L,23:45,957,26,Thu,May, 2016
"477",TRUE,20,14,S4315,Si,L,21:30,1513,40,Thu,May, 2016
"478",TRUE,16,10,S4315,Si,V,13:45,1890,48,Fri,May, 2016
"479",TRUE,16,10,S4315,Si,V,14:00,1770,48,Fri,May, 2016
"480",TRUE,16,10,S4315,Si,V,14:15,1923,46,Fri,May, 2016
"481",TRUE,16,10,S4315,Si,V,14:30,2153,57,Fri,May, 2016
"482",TRUE,16,10,S4315,Si,V,14:45,2226,59,Fri,May, 2016
"483",TRUE,16,10,S4315,Si,V,15:00,2179,58,Fri,May, 2016
"484",TRUE,16,10,S4315,Si,V,15:15,1930,51,Fri,May, 2016
"485",TRUE,16,10,S4315,Si,V,15:30,2334,60,Fri,May, 2016
"486",TRUE,16,10,S4315,Si,V,15:45,2321,64,Fri,May, 2016
"487",TRUE,16,10,S4315,Si,V,16:00,2103,60,Fri,May, 2016
"488",TRUE,16,10,S4315,Si,V,16:15,1907,51,Fri,May, 2016
"489",TRUE,16,10,S4315,Si,V,16:30,1672,45,Fri,May, 2016
"490",TRUE,16,10,S4315,Si,V,16:45,1702,48,Fri,May, 2016
